,tweet_id,text,label
7751,1243198527292837888,"A graphic has been shared thousands of times on Facebook which claims that gargling warm water with salt or vinegar can eliminate the novel coronavirus, COVID-19. The claim is false. #FakeNews #COVID19 #coronavirus #CoronaVirusFacts #CoronavirusLockdown  ",misinformation
7478,1295624802284208128,Several netizens claimed that Bahrain’s King arrived in Dubai with a robot bodyguard fitted with cameras and in-built pistols. This claim is Misleading. The viral video is from Abu Dhabi’s International Defence Exhibition 2019. ,misinformation
2550,1254132050136875008,"If effect of natural sunlight was replaced with disinfecting UV-lamps &amp; vitamin D supplements, the Fresh Air Factor (Oxygen? Ozone?) discovery got lost.  An important info for architects &amp; for treating #Covid_19 patients in military:  ",misinformation
11531,1314916035993235456,A video of a man's rickshaw seized in an eviction drive in Bangladesh is circulating in India. #AltNewsFactCheck | @ArchitMeta   ,misinformation
8778,1111643588369285120,"No, Priyanka Gandhi is not wearing a cross; 2017 rally picture photoshopped - Alt News   ⁦@narendramodi⁩ ⁦@AmitShah⁩ ⁦@BJP4India⁩ you guys don’t like dynasty but you care so much about only one general secretary of Congress, why?  ",misinformation
2776,1369348538128293888,"COVID-19 vaccines provide serious protection, but it's important to know that you may experience mild side effects after receiving a vaccine. Don't worry; side effects are normal and should go away within a few days. ",misinformation
15043,1339848247137865728,"No, There Are No Microchips in Coronavirus Vaccines but there is one in ⁦@LacewingCBIT⁩ which can detect the SARS-CoV2 virus in under 15 minutes!  ",misinformation
3324,1221181345805697024,Brief Summary of Evidence of Lab-Made 2019 nCoV PDF: ,misinformation
6131,1174424372607692800,Ilhan Omar called on Twitter to take action against Donald Trump’s account and remove a tweet in which he shared a false claim that she had “partied” on the anniversary of the Sept. 11 terrorist attacks ,misinformation
11998,1402804638290694144,"""UNICEF Report Says Pornography Not Always Harmful to Children""  The C in UNICEF stands for Children !!! ",misinformation
5689,1273763261960392704,Interesting Article on China and India's dispute and current positions around LAC (Line of Actual Control)  ,misinformation
9124,1354121782261927936,La mayor empresa de vacunas a nivel mundial. Merck Scraps COVID Vaccines; Says It’s More Effective To Get The Virus And Recover - ,misinformation
14655,783511895164723200,The Clinton Foundation accepted $145M from Russian Uranium One in exchange for 20% of our precious uranium! #NeverHillary #VPDebate ,misinformation
1198,1314857669446991872,A president who read security briefings &amp; hadn't trashed pandemic prep would have led a global response   Instead Trump let the virus reach the White House   US intelligence warned in November: coronavirus then in China could be 'cataclysmic event':  ,misinformation
9283,1214871403947798528,"BJP MP Pratap Simha, filmmaker Ashoke Pandit and ABVP members claimed SFI activist Soori Krishnan 'faked' injuries sustained during #JNUViolence. Krishnan's medical report and visible external wounds refute their allegation. #AltNewsFactCheck   ",misinformation
10200,1168622126242422784,South Africa: Xenophobic Attacks Shame South Africa as Regional Leaders Meet ,misinformation
1491,1245317550025641984,An old video of Bohra Muslims practising the custom of licking utensils to not waste leftover food has been falsely shared as people in Nizamuddin spreading coronavirus infection. #AltNewsFactCheck | @Pooja_Chaudhuri   ,misinformation
5154,1119261228617150464,"No, the person who slapped Hardik Patel is not a Congressman  ",misinformation
6022,1372886827930112000,🚫 Theme park goers told to not scream on rides to limit spread of Covid-19  ,misinformation
11582,1122937214965403648,"A man travels to Italy, stands in front of a historic building, switches on his phone camera, and claims that the buildings are owned by the Gandhi family. RBI director has retweeted the video. This Government has appointed a bunch of jokers.   ",misinformation
13880,1182079748358455296,Shock Fox News Poll: 51 Percent Believe Trump Should Be Impeached and Removed From Office ,misinformation
15406,1371974566751346688,India Today Anti Fake News War Room (AFWA) has found that the screenshot is morphed. #AFWAFactCheck #FactCheck #RE  @AFWACheck @KunduChayan  ,misinformation
9047,1337648880456855552,"Farmers protesting at the Delhi-Ghazipur border march towards Delhi. ""With this march we want to give a message to the Govt to listen to our issues,"" says Rakesh Tikait, Spokesperson, Bharatiya Kisan Union #FarmersProtest #Farmers #farmersagitation ",misinformation
307,1415887069105246208,"Doctors with @Drs4CovidEthics say Covid vaccines are unnecessary and ineffective, halt the use of (covid) vaccines in children and adolescents  ",misinformation
7579,1215218280102711296,"Does ‘Chhapaak’ portray acid attack convict as a Hindu named 'Rajesh'? No, false claim - Alt News ",misinformation
13193,1179121609669373952,A interview of arrested protester in Hong Kong #hkpolicebrutality #HKPoliceTerrorist ,misinformation
14477,1333688696449720320,A photograph of an elderly Sikh man injured during farmers' protest was juxtaposed with an image of Captain PPS Dhillon (Retd.) to falsely suggest they are the same person. #AltNewsFactCheck | @ArchitMeta   ,misinformation
5010,1374668662834135040,A video from 2017 where a priest was beaten in West Bengal by family members of the woman he allegedly attempted to molest has been revived ahead of assembly elections with messages blaming the Muslim community. #AltNewsFactCheck | @Pooja_Chaudhuri  ,misinformation
9934,1206283334793322496,"“The mob caused arson, set motorcycles ablaze, it pelted stones at us. This mob was violent. Around 6 policemen have been injured in the stone-pelting. We are yet to ascertain the identities,"" said Chinmoy Biswal, DCP, South East Delhi.  Full story here: ",misinformation
15065,1354329321087746048,"So how's everyone feeling about thousands of people dying for political reasons? HCQ was a viable treatment all along, the American Journal of Medicine now quietly admits. I would be pissed if I lost a family member. Class action lawsuit pissed. ",misinformation
9698,1321051331625394176,Bangladeshi Muslims rally against France over Muhammad cartoons ,misinformation
5725,1267043336524836864,"While India is in denial about border tensions in #Ladakh, China-linked accounts shared this photo with the caption ""India-China border"" in which Indian soldiers are seen lying on the ground with hands and legs tied up with rope. The location is believed to be Pangong Tso ",misinformation
3544,1394435074741911552,Free COVID-19 vaccines at Heritage Rose Elementary School on May 22nd and May 23rd for ages 12 and up. No appointments needed. #covid19vaccine #dontwaitvaccinate ,misinformation
13509,1225343371906109440,Republicans were outraged by Speaker Pelosi ripping up a copy of the #SOTU2020 speech — captured live on television while President Trump was still acknowledging applause after his #SOTU address ,misinformation
11130,1169036210364272640,"Why Are Hurricanes Like Dorian Stalling, and Is Global Warming Involved? ",misinformation
6073,1387868773244280832,Did the #PuppetGovernment's demented puppet fall down and go boom? -again!   The #StolenRepublic is a farce.  ,misinformation
12494,1257325015898271744,President Trump claimed that the United States has “tested more than every country combined.” The president’s claim is not only inaccurate but also ridiculous. We rate it Pants on Fire. KHN/@PolitiFact #HealthCheck  📝: @shefalil ,misinformation
9428,1264442235719831552,First it was Palghar where two Sadhu were brutally killed   Now another Hindu Sadhu Saint killed in Nagthane in Nanded district (reason not known yet)  Are Hindu Sadhu Saints not safe in Maharashtra under self proclaimed Hindutva Party @ShivSena CM @OfficeofUT? #MaharashtraBachao ,misinformation
11665,992517883480694784,"SURPRISE: TRUMP's claim that ""all these investigators"" working for MUELLER's team are Democrats is not quite right. Only 3 out of Mueller's 17 attys are Dems, while 9 have donated to Dems. And Mueller himself is a registered Republican. ",misinformation
12113,1180064424922636288,"MAHATMAS ASSASSINATION (1948) This photo shows moments after the murder of Mahatma Gandhi on January 30, 1948 in the compound of Birla House a large mansion in New Delhi.The photo shows his assassin Nathuram Godse behind held by guards as another witness looks at Gandhi’s body./1 ",misinformation
5994,1361815598880104448,"The Perseverance rover is the fifth robotic explorer sent by NASA to journey across the Martian surface, but it's going to land in a spot that has never been attempted by the agency: Jezero Crater ",misinformation
4701,1196425753203789824,JNU students continue their protest against the hike in hostel fee.  Watch #7at7 with @PreetiChoudhry LIVE : ,misinformation
15442,1234193963348660224,"Inside Delhi:  beaten, lynched and burnt alive.    Violence in India’s capital has left more than 40 dead and hundreds injured after a Hindu nationalist rampage, stoked by the rhetoric of Narendra Modi’s populist government.  #DelhiMassacre2020   ",misinformation
5944,1358672180377190400,Buddhist monks from Mandalay protesting against military coup.  #WhatsHappeningInMyanmar #Feb8Coup  Photos credit ,misinformation
7825,1280454478697607168,Several Twitter users on Monday falsely claimed that Jianli Yang is a former officer of the China's People Liberation Army who admitted that China suffered more than 100 casualties at #GalwanValley in #Ladakh. #BOOMFactCheck #FakeNews #China  ,misinformation
2341,1351935580175798272,"The two #COVID19 vaccines we currently have access to in the UK do not contain any pork products.  Our Head of Immunisation, Dr Mary Ramsay, explains.  Find out more: ",misinformation
14527,1390680487178366976,"Reliance isn’t relabeling Oxygen coming from Saudi to take credit. Fact is, Reliance has increased the production of medical grade liquid oxygen and has airlifted 24 ISO containers for transportation of oxygen from different countries in the world, including Saudi Arabia. ",misinformation
12573,1266785072763539456,A look at the protest outside the #Austin police station right now.  This protest comes as a response to the killing of #GeorgeFloyd and #MikeRamos   Video taken by @LuisdeLeon15 ,misinformation
5773,1348285486150934528,"Wreckage from a passenger plane that went missing off Indonesia's coast shortly after take off has been discovered by divers, the country's air chief says, as hopes diminish that survivors will be found. ",misinformation
11217,1254199440778371072,"“More and more data are telling us that Covid-19 is two completely different diseases in different populations,"" @DrDavidKatz tells @tomfriedman ",misinformation
12889,1321916212188766208,COVID-19 vaccine could be ready by December — U.S. disease expert ,misinformation
9247,1170769855491932160,"Vikram lander located on lunar surface, wasn't a soft landing: Isro   #ISRO @isro #Chandrayaan2 ",misinformation
9360,1271168264543092736,🚨'An Absolute Disgraceful Act': Abraham Lincoln Monument Torched In Chicago!!!! 😕😕😕  #BluestarZone   ,misinformation
13441,877667811903942656,White House tweet wrongly says #Obamacare led to fewer insurance options ,misinformation
10557,1064620625430380544,"VOTER FRAUD: Orange County Numbers DON’T ADD UP – Democrats Had 300,000 More Votes for Congressional Seats than for Governor ",misinformation
6225,1269726498824437760,"Black Lives Matter protesters graffiti Abraham Lincoln statue in London.  Lincoln said in 1863 that ""all persons held as slaves held within rebellious states shall be free.""  #BlackLivesMatter is an excuse to promote communism and attack our System ",misinformation
4936,1358018105251946496,A 2019 video of Nihang Sikhs attacking a bus after it injured one of their horses was falsely linked to the farmers' protest by Sudarshan News. #AltNewsFactCheck | @HereisKinjal   ,misinformation
5341,1320682386313666560,"EXCLUSIVE: Paul Pogba will NOT quit the France team, despite claims from the Middle East | @SamiMokbel81_DM ",misinformation
4966,1365951573642285056,Joint Election Rally by @INCIndia &amp; @CPIM_WESTBENGAL at brigade ground in Kolkata .   🇮🇳 ,misinformation
8190,841066327863250944,"Heller on health care as a right: ""I’ve heard a lot of people say that every American has a right to an automobile"" ",misinformation
14292,1253310917389017088,Why are US media ignoring the fact that the US government were funding the labs in China experimenting with coronavirus? ,misinformation
48,1235606786327134208,Via @WIRED - When Will a Covid-19 Vaccine Be Ready? The #USask @VIDOInterVac is one of several institutions worldwide that  have been given the green light to start working on a vaccine. ,misinformation
12740,1315677403105157120,"""I did have a reason for doing that but who the hell knows what it was."" — Don DeLillo ",misinformation
14427,1267243263263637504,"Watch: #WashingtonDC police fire tear gas to disperse protesters who attempted to climb onto a police vehicle, Al Arabiya's Bureau Chief @Nadia_Bilbassy reports.  #GeorgeFloydProtests  ",misinformation
4608,1224326262287552512,A video from 2015 of former Malaysian prime minister visiting a mosque in Beijing has been shared with the false claim that the Chinese PM offered prayers in a mosque amid Coronavirus outbreak. #AltNewsFactCheck | @nibeditaspeaks  ,misinformation
9276,1214857163815845888,The viral claim was shared by several members of ABVP and BJP leaders. It soon went viral on Facebook and Twitter with fake claims that SFI leader Soori Krishnan 'faked his injuries'. #BOOMFactCheck #FakeNews #JNUattack #ABVP   ,misinformation
12073,1248929361102876672,"“Beijing has been working very hard to fight the negative domestic and international fallout. But this is far from adequate in stopping people from discussing China’s responsibility in covering up the outbreak in the beginning,” he said.” ",misinformation
3629,1288626359602946048,Iran Launches Underground Ballistic Missiles During Exercise | @AmirhVahdat @jongambrellAP @AP   ,misinformation
8950,679580767903584256,"100,000 illegal migrants stopped from entering Britain over the past year ",misinformation
7451,1396347692075216896,Dear Jack  @jack Why don't you flag manipulation to such news about our PM when some of renowned people have shared a doctored page of NYT @nytimes Don't show your bias on your SM to shatter faith of twitter users !!  @Twitter @TwitterIndia ,misinformation
12421,1174705828030373888,US Army band plays Jana Gana Mana for Indian soldiers. Watch  ,misinformation
12721,1243414446573113344,"""Antiviral drugs that inhibit COVID-19 transmission, if successfully identified and tested, might help bridge the gap until a vaccine is found"" ",misinformation
9571,1240371028427255808,"Midfielder Felipe Melo has revealed how Brazil used to rotate their tactical fouling on Lionel Messi when facing Argentina: “we rotated and kicked him once each."" ",misinformation
394,1285609228812648448,"A few months ago, the latest guidance on coronavirus said it was unlikely dogs and cats could get the virus. Now the CDC says we need to be vigilant about COVID-19 not just in ourselves, but also our dogs and cats. ",misinformation
15446,1181229941007867904,Fight against black money: India gets first tranche of information on accounts of Indians in Swiss banks ,misinformation
1973,1315790655889666048,Masks don't work. ,misinformation
814,1396024623729299456,"More US ""breakthrough"" cases where you can still get infected AFTER being FULLY vaccinated mean that vaccine passports are NO guarantee that person next to you is not infected  Vaccine passports are USELESS  Say NO to vaccine passports !!!  ",misinformation
15350,1293766350033149952,Russia’s coronavirus vaccine hasn’t been fully tested. Doling it out risks side effects and false protection ,misinformation
4376,1249267025651720192,False: Rahul Kanwal's claim about Trump suggesting early access of COVID-19 vaccine to India ,misinformation
1426,1245452129898283008,What we know and don't about asymptomatic transmission and coronavirus ,misinformation
824,1356253179583713280,"In trials, no one who got ANY of the vaccines died from COVID-19. Almost no one was hospitalized. New variants didn’t change this.   Getting vaccinated won’t eradicate COVID-19. But it will actually make the virus less scary than the flu. That’s a miracle. ",misinformation
13163,1385043600120029184,nice graphic on how mRNA #COVID19 #vaccines work. #bcsm The best vaccine? The one you can get! ,misinformation
2047,1345792813728935936,The situation is now at its most serious. Everything possible must be done to reduce transmission. I stand fully with all public health measures &amp; interventions. We need to do whatever is necessary to keep people safe. ⁦@sinnfeinireland⁩  ,misinformation
1374,1245043804153020416,"The origin, transmission and clinical therapies on coronavirus disease 2019 (COVID-19) outbreak – an update on the status  ",misinformation
11724,765576206985158656,"Conservatives will believe anything but the truth. ""Viral post alleges voter fraud in Wood County, Ohio"" ",misinformation
10275,1194195934751662080,BREAKING: Senate proposes bill to establish agency for hate speech  ,misinformation
10349,1192476810946191360,"#HongKong pro-Beijing legislator Junius Ho Kwan-yiu was stabbed while campaigning on the streets.  Videos of the attack, as well as of Ho in the hospital, were soon released by pro-Beijing media.  ",misinformation
14198,1176851345497710592,RBI refutes rumours of closure of 9 commercial banks ,misinformation
3690,1047484968568598528,"Putin on Skripal ""He is a spy. A traitor to his homeland. There is such a thing — a traitor to one's homeland. He is one of them. He is a scumbag. That's all there is to it."" ",misinformation
7163,1216898680361340928,"#mondaynight #mondaythoughts ""Arson is not caused by climate change"" Row breaks out over real cause of Australia's bushfires after it emerges more than 180 people have been arrested over blazes in the past year :( ",misinformation
14737,1256729732797788160,✍🏻written by an Ex- prosecutor who prosecuted many sexual assault cases.                     Sexual assault claim against Biden makes me skeptical: Ex-prosecutor ,misinformation
9044,1337656428106899456,Farmers protesting at Delhi-Ghazipur border march towards Delhi  ,misinformation
6378,1288974451560914944,"Herman Cain, a former CEO and presidential candidate, has died after contracting coronavirus.   He was 74. ",misinformation
432,1235333971325657088,"We have facts, resources, and links for learning about COVID-19, compiled by #UMN librarians in the health sciences. Remember: You can prevent infection by handwashing and avoiding close contact with people who are sick. #AMatterOfFacts @PublicHealthUMN ",misinformation
7376,856956013626482688,I'm not seeing it 🕶 ,misinformation
4916,1357329929533222912,"#FactCheck |  AFP reported that the original photo was published on the official Twitter account of #ICC on 1 July, 2019, which shows #Rihanna holding a flag with the official logo of the #WestIndies cricket team   #FarmersProtest  ",misinformation
10384,1214117198274404352,Royal Navy nuclear-powered submarine ready to fire missiles at Iran if tensions give way to war – The Sun ,misinformation
10512,1143979772156030976,"Sen. Elizabeth Warren says her Ultra Millionaires Tax ""will bring in $2.75 trillion in revenue over a ten-year period."" Some experts doubt it. ",misinformation
10346,1179061337177108480,"Video: HK cop attacked &amp; outnumbered, shoots protester attacking with metal bar but @guardian @_EmmaGH says ""a policeman drew his gun and fired a bullet into an 18-year-old high school student’s chest in Tsuen Wan district"" &amp; omits attack &amp; metal bar. ",misinformation
15197,1333664022084734976,"""Before coming to Delhi, I purchased a garland and told my family: if I return home victorious put it on me, if I return dead place it on my shroud"" - Kulwant Singh, Ambala. What else do you want to know about these farmers?? ",misinformation
15171,1170962476156018688,This is a small message for you all on this Muharram kindly share this message and pray for kashmir. #میرا_بادشاہ_حسین_ہے ,misinformation
11333,1139486993711112192,"#WebQoof |  A viral video claims that doctors in Pakistan marched in support of Indian doctors, who are protesting deadly assault on junior doctors in Kolkata’s NRS Medical College and Hospital. Here's the truth: ",misinformation
15487,1356669441795268608,India Today Anti Fake News War Room (AFWA) has found the claim along with the video to be misleading. #Mumbai #AFWAFactCheck #FactCheck @AFWACheck  (@dheeshmap)  ,misinformation
9222,1234757098417733632,"Shaheen Bagh Women Getting Paid? No, This is a Video of Relief Distribution to Delhi Riot Victims ",misinformation
11661,935971199481450496,"Trump on tax bill: ""It's going to cost me a fortune, this thing. Believe me, its not good for me."" (NBC News estimates Trump and his heirs could save more than $1 billion overall: ",misinformation
8844,1305532289506357248,An old image of Sudha Murty - chairperson of Infosys Foundation - surrounded by vegetables has been revived online and is being shared with a false narrative that she sells vegetables outside a temple once a year. @Infy_Foundation #BOOMFactCheck #FakeNews  ,misinformation
5021,1124268000729649152,"The Modi govt secretly transported 200 tonnes of the Reserve Bank of India’s gold reserve overseas immediately after coming to power in May 2014, a candidate fighting the Lok Sabha election from the South Delhi constituency has alleged. Chowkidar Chor Hai ",misinformation
15010,1012952686763782144,Appalling: Total number of separated immigrant children is actually over 4100. Seems Trump admin ran 'pilot program' in 2017 before 'zero tolerance' went into effect in May 2018. (Previous number of children taken from their parents by US govt = 2342) ,misinformation
8612,739484166694146048,Judge Curiel shld recuse himself  La Raza member&amp;Oversew the scholarship 2an illegal alien  ,misinformation
10093,1212955289797791744,An old video of a group of people burning photos of Hindu gods at a protest has has been revived with misleading claims. It is not connected to anti CAA Protests. #BOOMFactCheck #FakeNews #CAAProtests #CAA_NRC_Protests ,misinformation
4925,1358048110031740928,"See how BJP’s Hate Master, Sudarshan News, publicises Fake News! Are Blind Bhakts listening ? Or will they set mongrels after me?  ",misinformation
5904,1214692710168182784,U.S. Facilities In Iraq Attacked  The strike on the al-Asad base Wednesday morning local time appears to be the first known retaliation to Donald Trump’s killing of Iranian commander Qassem Soleimani. #OilWars #TrumpsWar 😱🛢💣 ,misinformation
987,1392626920140021760,U.S. administers nearly 264.7 mln doses of COVID-19 vaccines - CDC ,misinformation
5085,1125973744672038912,Fake newspaper clipping claims PM Modi's family blames him for his father's death - Alt News ,misinformation
2669,1255799253928226816,"Julie Kelly: Rather than focus on how to safeguard the most vulnerable among us, politicians have been preening for cable news cameras, blaming the president, and warning against small dinner parties in private homes. ",misinformation
5167,1119235866851987456,"A #BJP worker close to #Gujarat’s Deputy CM Nitin Patel, who slapped #Patidar youth leader #HardikPatel while he was addressing a gathering in Surendranagar district, was thrashed by the crowd which had come to listen to the iconic pro-quota stir leader. ",misinformation
7791,1352299928614219776,A photo circulating online purports to show Italian President Sergio Mattarella being arrested by US forces  But the man in the picture is actually a former US ambassador with his security guards ,misinformation
15411,1390184606826172416,"A woman was raped and murdered in West Bengal's West Medinipur. The incident is unrelated to the post-poll violence in the State, unlike the claims made on social media. #AltNewsFactCheck | @Pooja_Chaudhuri   ",misinformation
8986,1314115963701260288,".@DilipGhoshBJP, President, BJP in #WestBengal, tweeted a photo from Bihar showing paddy saplings arranged to spell 'BJP' &amp; 'Modi' &amp; falsely claimed that the image showed farmers of West Bengal extending their gratitude toward PM Narendra Modi. #FakeNews  ",misinformation
3757,1384479487707000832,"Opinion: ""The Danish government must understand that Syria will never be safe long as the Syrian regime is in power"", @MansourOmari writes ",misinformation
15450,1258474824533409792,"As of yesterday, all MA residents are required to wear a face mask when out in public. Chief of Infectious Diseases Dr. @hboucher3 explains how to ensure your reusable mask stays germ-free every time you use it. ",misinformation
15319,1273152149258731520,More Than 40% Of US Coronavirus Deaths Are From Senior Care Facilities. ,misinformation
14928,1288906391974010880,"It’s already started. Delivery is noticeably slower, have you noticed? Also, the new Postmaster General is an old friend of guess whose? Or maybe he’s just “acting,” like so many others.  ",misinformation
4155,1291207664165257216,Experts say the #BeirutExplosions were among the largest non-nuclear explosions in recent history. A chemical fertilizer and explosive used in mining  – ammonium nitrate – has been tied to the incident.  #BeirutBlast  ,misinformation
8894,1372571093693775872,"In an attempt to claim that Mamata Banerjee faked her injury, an image shot after the West Bengal CM's hospital discharge was morphed to falsely claim that she stood up from the wheelchair. #AltNewsFactCheck | @ArchitMeta   ",misinformation
4812,1215180312839258112,Video of US strike killing top Iranian commander?  False: this footage has been taken from a video game. 🎮 ,misinformation
5704,1275017805340061696,A photograph from Nigeria that could be traced back to 2015 is circulating on social media as slain Indian army soldiers. #AltNewsFactCheck | @ArchitMeta   ,misinformation
13740,1380430280243154944,"Claim: Video shows #Muslims protesting in #WestBengal  #Truth: @boomlive_in found the original video, uploaded from Hathazari, Chittagong, on March 28 to protest against the death of four people  @Factbangladesh @banglanews_eng @AltNews @OpIndia_com   ",misinformation
4513,1238960595514396672,"‘Cristiano Ronaldo hotels will become hospitals from next week where people with coronavirus in Portugal can be treated completely free. Cristiano will pay the doctors and workers.’   thank you @Cristiano, you are literally the best person. 🤍 ",misinformation
10610,1344091145643560960,Math doesn't lie... Sorry Joe.  You lost bigly.  REVEALED: 'Simple Math' Shows Biden Claims 13 MILLION More Votes Than There Were Eligible Voters Who Voted in 2020 Election ,misinformation
6979,1397417620459114496,At least 18 teens and young adults in Connecticut have shown symptoms of heart problems after receiving the #COVID19vaccine. ,misinformation
12478,1073408710670716928,Viral: False claim of Pakistani flag waved at Congress victory rally in Rajasthan ,misinformation
9484,1313257027984998400,"Mail in ballots pose no risk  to the election according to the Dem’s,claim! Right, as long as their criminals are screening the rubbage containers...🤙🏼🇺🇸  ",misinformation
10663,1130842092098342912,"Viral posts claim that 300 EVMs were seized from a shop owned by a BJP leader in Chandaulli of Uttar Pradesh. However, these were un-polled EVMs being moved by government officials from a strongroom in the district  ",misinformation
6601,1362914068986802176,Nasa scientists hail Perseverance rover's arrival on Mars with stunning images ,misinformation
10080,1212707766890115072,A video from 2018 was shared as CAA protesters setting ablaze photos of Hindu deities. Among those who circulated it was BJP spokesperson Sambit Patra. #AltNewsFactCheck #CAA_NRC_Protests. | @ArchitMeta   ,misinformation
15457,1136195733080760320,Indian troops use brute force against protesters hoisting Pakistan flags and chanting freedom slogans in Srinagar ,misinformation
10784,1303003888849690624,A fake ABP News bulletin on Rhea Chakraborty ‘eating palak paneer’ surfaced online. It was created on a meme generator and was meant as a satirical jibe on the obsessive media coverage of Sushant Singh Rajput's death #AltNewsFactCheck | @Priyankajha0   ,misinformation
8453,1322841604638474240,Final NYT/Siena polls:  Biden +11 in Wisconsin Biden +6 in Pennsylvania  Biden +6 in Arizona  Biden +3 In Florida ,misinformation
14561,1251218184041947136,"#CoronavirusCrisis | The total number of deaths in #Spain now stands at 19,478, the third-highest in the world after the #UnitedStates and #Italy.  ",misinformation
12226,1110803898967736320,"200,000 nurses have quit NHS since Tory government came into power ",misinformation
7910,1060207274269044736,"Rt Dipanker Shouldn't be a big problem. Can't Seoul be just renamed as Ahmedabad? After all, President Moon Jae-in loves his 'Modi Vests'!  ",misinformation
4106,1290713177383145472,#PHOTOS: Images taken near #Beirut's port after huge explosions rocked #Lebanon's capital #BeirutExplosion  More here: ,misinformation
10334,1318686840615018496,Soldiers open fire on Nigerian anti-police brutality protesters in Lagos: witnesses | Article [AMP] | Reuters ,misinformation
2755,1341172594247135232,World-Renowned Microbiologist Dr. Sucharit Bhakdi Has Urgent Warning of COVID-19 Vaccine Risks  1) Elderly Citizens are at Risk! 2) The Danger of a Gene-Altering Vaccine (mRNA) 3) Can Cause ‘an Explosive Immune Overreaction’ 4) Risk of Autoimmune Disease  ,misinformation
4709,1196726262200332288,Students of JNU clashed with the police on Monday after they were stopped from marching to Parliament to protest a hostel fee hike.  ,misinformation
15066,1352925464214593536,"The Fox News host falsely claimed CNN ""dutifully removed"" its coronavirus ticker after Joe Biden took office. ",misinformation
12116,1192056296670760960,"After a complaint by a Shiv Sena leader about 'Pakistani flags', the Muslim community in Jalandhar had to take down religious flags hoisted on buildings. Later, the police realised their misunderstanding and had the flags reinstalled. | @thisisjignesh  ",misinformation
13982,1281374576815947776,"San Quentin prison in California is the site of one of the country’s worst COVID-19 clusters. 1,300 prisoners and 184 staff have tested positive. At least six prisoners have died. Sick people are being put in isolation or treated in tents: ",misinformation
12783,1238173878821756928,"SHAMEFUL - America has done 23 tests per million people - Korea 3692 tests per million people ➡️ US is 160x behind! Japan is very behind too. Same with UK, Netherlands, and Italy- but much better than US. 🤦🏻‍♂️ #COVID19 ",misinformation
6458,1330915262443491328,"""If fraud continues without consequence, the United States’ entire system for the peaceful transfer of power is threatened by the shaken trust and faith peaceful transfer of power demand.""  ",misinformation
9667,1328087402410283008,Canada's ambassador to the United Nations says he's called on the organization's Human Rights Council to investigate whether China's persecution of Uighurs in Xinjiang province should be considered an act of genocide. ,misinformation
14925,804932655468969984,Astonishing clip captures Great White shark leaping through the air in front of boat tour in Australia ,misinformation
13247,1242598686724624384,"Italy is a worrying preview of what the US faces in just a few weeks. There are coffins stacked in parking lots. “Too many for [the] crematory to burn,” one Italian doc told me. ",misinformation
6713,1228703763084521472,JDU leader Ajay Alok falsely claimed that 40 out of 62 AAP MLAs are accused of rape. Read #AltNewsFactCheck | @Priyankajha0   ,misinformation
13616,1235793668629508096,"Thank-you Congresswomen, you are on the ride side of history. We are fortunate to have you on #TeamJoe ",misinformation
10031,1213101855263248384,Old video falsely shared as posters of Hindu deities burnt during CAA protests ,misinformation
877,1316842800047165440,"Criticising the ""pseudoscience"" of ""let it rip merchants"" calling for herd immunity, @CMOIreland said many of the young people who would pick up #Covid19 in such a plan are essential health workers | ",misinformation
